prompt_id,left_model,right_model,left_phase,right_phase,left_repetition,right_repetition,left_row_index,right_row_index,pair_type,cosine_similarity,model_pair,embedding_correlation,run_label,run_order
code_003,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,762,862,cross-model agreement,0.9776956245982386,gpt-4.1-mini vs gpt-5.4,0.9773017671985161,Warm 2,2
code_004,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,63,163,cross-model agreement,0.976563139587673,DeepSeek-V4-Flash vs gpt-5.4,0.9760975256550447,Cold 0,0
code_004,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,63,263,cross-model agreement,0.9797270629076807,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9793267817198,Cold 0,0
code_004,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,163,263,cross-model agreement,0.976377365882573,gpt-4.1-mini vs gpt-5.4,0.9759079669225421,Cold 0,0
code_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,363,463,cross-model agreement,0.9771204406608983,DeepSeek-V4-Flash vs gpt-5.4,0.976636578927311,Warm 1,1
code_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,363,563,cross-model agreement,0.9802124162216814,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9797963885219858,Warm 1,1
code_004,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,463,563,cross-model agreement,0.9769390106664494,gpt-4.1-mini vs gpt-5.4,0.9764512211169959,Warm 1,1
code_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,663,763,cross-model agreement,0.9763400404267445,DeepSeek-V4-Flash vs gpt-5.4,0.975881460988399,Warm 2,2
code_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,663,863,cross-model agreement,0.9795327208566426,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9791385102525411,Warm 2,2
code_004,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,763,863,cross-model agreement,0.9761525288597779,gpt-4.1-mini vs gpt-5.4,0.9756902193845642,Warm 2,2
code_005,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,64,164,cross-model agreement,0.9799655955634005,DeepSeek-V4-Flash vs gpt-5.4,0.979539905314316,Cold 0,0
code_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,64,264,cross-model agreement,0.9826605514610456,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9822938807998278,Cold 0,0
code_005,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,164,264,cross-model agreement,0.9798061474905531,gpt-4.1-mini vs gpt-5.4,0.9793769905735437,Cold 0,0
code_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,364,464,cross-model agreement,0.9804083861664218,DeepSeek-V4-Flash vs gpt-5.4,0.9799668727745036,Warm 1,1
code_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,364,564,cross-model agreement,0.9830466061480765,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9826662743243088,Warm 1,1
code_005,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,464,564,cross-model agreement,0.980252417408773,gpt-4.1-mini vs gpt-5.4,0.9798073129522844,Warm 1,1
code_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,664,764,cross-model agreement,0.9798027961629209,DeepSeek-V4-Flash vs gpt-5.4,0.9793831896527563,Warm 2,2
code_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,664,864,cross-model agreement,0.9825185796932592,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9821571625636613,Warm 2,2
code_005,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,764,864,cross-model agreement,0.9796420693743911,gpt-4.1-mini vs gpt-5.4,0.9792190440084467,Warm 2,2
code_006,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,65,165,cross-model agreement,0.9762837031364937,DeepSeek-V4-Flash vs gpt-5.4,0.9758650127809412,Cold 0,0
code_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,65,265,cross-model agreement,0.9794454530586232,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9790846465423972,Cold 0,0
code_006,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,165,265,cross-model agreement,0.9760954030054977,gpt-4.1-mini vs gpt-5.4,0.9756732954199898,Cold 0,0
code_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,365,465,cross-model agreement,0.9767812251993244,DeepSeek-V4-Flash vs gpt-5.4,0.9763411913222605,Warm 1,1
code_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,365,565,cross-model agreement,0.979880418374818,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9795011545700926,Warm 1,1
code_006,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,465,565,cross-model agreement,0.9765968154825341,gpt-4.1-mini vs gpt-5.4,0.9761531971029941,Warm 1,1
code_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,665,765,cross-model agreement,0.9760552240617536,DeepSeek-V4-Flash vs gpt-5.4,0.9756436855905535,Warm 2,2
code_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,665,865,cross-model agreement,0.9792456477194115,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9788910234249215,Warm 2,2
code_006,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,765,865,cross-model agreement,0.9758651381874515,gpt-4.1-mini vs gpt-5.4,0.9754502384005763,Warm 2,2
code_007,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,66,166,cross-model agreement,0.9809915190588375,DeepSeek-V4-Flash vs gpt-5.4,0.9806169970083021,Cold 0,0
code_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,66,266,cross-model agreement,0.9835548248813665,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9832324407112066,Cold 0,0
code_007,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,166,266,cross-model agreement,0.980840135494932,gpt-4.1-mini vs gpt-5.4,0.9804625531673544,Cold 0,0
code_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,366,466,cross-model agreement,0.9811953776553094,DeepSeek-V4-Flash vs gpt-5.4,0.9807988325756947,Warm 1,1
code_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,366,566,cross-model agreement,0.9837324415885851,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9833910318708382,Warm 1,1
code_007,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,466,566,cross-model agreement,0.9810455978723277,gpt-4.1-mini vs gpt-5.4,0.9806458186310051,Warm 1,1
code_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,666,766,cross-model agreement,0.9807219980720624,DeepSeek-V4-Flash vs gpt-5.4,0.9803484423753949,Warm 2,2
code_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,666,866,cross-model agreement,0.983319956490649,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9829983971627421,Warm 2,2
code_007,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,766,866,cross-model agreement,0.9805684948160731,gpt-4.1-mini vs gpt-5.4,0.9801918859556951,Warm 2,2
code_008,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,67,167,cross-model agreement,0.9793037059236629,DeepSeek-V4-Flash vs gpt-5.4,0.9789196665406631,Cold 0,0
code_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,67,267,cross-model agreement,0.9821122731939903,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9817824087103749,Cold 0,0
code_008,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,167,267,cross-model agreement,0.979139327576568,gpt-4.1-mini vs gpt-5.4,0.9787521493520581,Cold 0,0
code_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,367,467,cross-model agreement,0.979854706212409,DeepSeek-V4-Flash vs gpt-5.4,0.9794550201302936,Warm 1,1
code_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,367,567,cross-model agreement,0.9825913589346834,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9822480035572186,Warm 1,1
code_008,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,467,567,cross-model agreement,0.9796946400330686,gpt-4.1-mini vs gpt-5.4,0.9792916926928049,Warm 1,1
code_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,667,767,cross-model agreement,0.9791299261571655,DeepSeek-V4-Flash vs gpt-5.4,0.9787521580006573,Warm 2,2
code_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,667,867,cross-model agreement,0.9819611419738815,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9816366849481186,Warm 2,2
code_008,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,767,867,cross-model agreement,0.9789641885296969,gpt-4.1-mini vs gpt-5.4,0.9785833306496797,Warm 2,2
code_009,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,68,168,cross-model agreement,0.9797219302180149,DeepSeek-V4-Flash vs gpt-5.4,0.9793172547281116,Cold 0,0
code_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,68,268,cross-model agreement,0.9824480528265988,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9820995455775459,Cold 0,0
code_009,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,168,268,cross-model agreement,0.9795605683666067,gpt-4.1-mini vs gpt-5.4,0.9791525918482202,Cold 0,0
code_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,368,468,cross-model agreement,0.9800681688845192,DeepSeek-V4-Flash vs gpt-5.4,0.9796444554786228,Warm 1,1
code_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,368,568,cross-model agreement,0.9827499932198057,DeepSeek-V4-Flash vs gpt-4.1-mini,0.982385037874424,Warm 1,1
code_009,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,468,568,cross-model agreement,0.979909526620383,gpt-4.1-mini vs gpt-5.4,0.979482362326156,Warm 1,1
code_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,668,768,cross-model agreement,0.9795551301194361,DeepSeek-V4-Flash vs gpt-5.4,0.9791566104040431,Warm 2,2
code_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,668,868,cross-model agreement,0.9823025653488264,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9819593741859736,Warm 2,2
code_009,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,768,868,cross-model agreement,0.979392458555261,gpt-4.1-mini vs gpt-5.4,0.9789906861509784,Warm 2,2
code_010,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,69,169,cross-model agreement,0.975484409052797,DeepSeek-V4-Flash vs gpt-5.4,0.97499689211835,Cold 0,0
code_010,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,69,269,cross-model agreement,0.9787871399495998,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9783679202169795,Cold 0,0
code_010,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,169,269,cross-model agreement,0.9752902378128312,gpt-4.1-mini vs gpt-5.4,0.9747987628032537,Cold 0,0
code_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,369,469,cross-model agreement,0.9760313287717888,DeepSeek-V4-Flash vs gpt-5.4,0.9755201532746631,Warm 1,1
code_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,369,569,cross-model agreement,0.9792637591134481,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9788241136531739,Warm 1,1
code_010,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,469,569,cross-model agreement,0.9758414134104547,gpt-4.1-mini vs gpt-5.4,0.9753260946732312,Warm 1,1
code_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,669,769,cross-model agreement,0.9750342444323571,DeepSeek-V4-Flash vs gpt-5.4,0.9745459211875135,Warm 2,2
code_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,669,869,cross-model agreement,0.9783947228141494,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9779747966361059,Warm 2,2
code_010,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,769,869,cross-model agreement,0.9748365728385955,gpt-4.1-mini vs gpt-5.4,0.9743442847766497,Warm 2,2
json_001,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,70,170,cross-model agreement,0.9760866892572665,DeepSeek-V4-Flash vs gpt-5.4,0.9755927778132316,Cold 0,0
json_001,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,70,270,cross-model agreement,0.979311994978722,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9788872648806978,Cold 0,0
json_001,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,170,270,cross-model agreement,0.9758972048804899,gpt-4.1-mini vs gpt-5.4,0.9753992857329774,Cold 0,0
json_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,370,470,cross-model agreement,0.9768920202946119,DeepSeek-V4-Flash vs gpt-5.4,0.9763845011213388,Warm 1,1
json_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,370,570,cross-model agreement,0.9800135044467772,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9795770402591509,Warm 1,1
json_001,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,470,570,cross-model agreement,0.9767088095102798,gpt-4.1-mini vs gpt-5.4,0.9761971764367353,Warm 1,1
json_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,670,770,cross-model agreement,0.9760252686251315,DeepSeek-V4-Flash vs gpt-5.4,0.9755454338880795,Warm 2,2
json_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,670,870,cross-model agreement,0.979258478781259,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9788459063107616,Warm 2,2
json_001,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,770,870,cross-model agreement,0.9758353060873798,gpt-4.1-mini vs gpt-5.4,0.9753515740796147,Warm 2,2
json_002,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,71,171,cross-model agreement,0.9586106731212322,DeepSeek-V4-Flash vs gpt-5.4,0.9579723902532079,Cold 0,0
json_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,71,271,cross-model agreement,0.9638887137278237,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9633352864700465,Cold 0,0
json_002,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,171,271,cross-model agreement,0.9582858697834165,gpt-4.1-mini vs gpt-5.4,0.9576424486349845,Cold 0,0
json_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,371,471,cross-model agreement,0.9607573301168228,DeepSeek-V4-Flash vs gpt-5.4,0.9600952526294767,Warm 1,1
json_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,371,571,cross-model agreement,0.965789343817945,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9652154069400787,Warm 1,1
json_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,471,571,cross-model agreement,0.9604489302273784,gpt-4.1-mini vs gpt-5.4,0.9597815299180482,Warm 1,1
json_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,671,771,cross-model agreement,0.9579097259447974,DeepSeek-V4-Flash vs gpt-5.4,0.9572827440087454,Warm 2,2
json_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,671,871,cross-model agreement,0.9632674382831277,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9627238030560861,Warm 2,2
json_002,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,771,871,cross-model agreement,0.9575795770781483,gpt-4.1-mini vs gpt-5.4,0.9569475441141352,Warm 2,2
json_003,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,72,172,cross-model agreement,0.9649109274848683,DeepSeek-V4-Flash vs gpt-5.4,0.9643567186459943,Cold 0,0
json_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,72,272,cross-model agreement,0.9695422534216277,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9690650173948527,Cold 0,0
json_003,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,172,272,cross-model agreement,0.9646351672289303,gpt-4.1-mini vs gpt-5.4,0.9640764741673898,Cold 0,0
json_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,372,472,cross-model agreement,0.9667687225665954,DeepSeek-V4-Flash vs gpt-5.4,0.9662023316893905,Warm 1,1
json_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,372,572,cross-model agreement,0.9711708185563573,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9706830956318698,Warm 1,1
json_003,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,472,572,cross-model agreement,0.9665072025887179,gpt-4.1-mini vs gpt-5.4,0.9659362335273336,Warm 1,1
json_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,672,772,cross-model agreement,0.9647785206458893,DeepSeek-V4-Flash vs gpt-5.4,0.9642457642001228,Warm 2,2
json_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,672,872,cross-model agreement,0.9694261153983338,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9689674679053952,Warm 2,2
json_003,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,772,872,cross-model agreement,0.96450174702628,gpt-4.1-mini vs gpt-5.4,0.9639646723516448,Warm 2,2
json_004,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,73,173,cross-model agreement,0.9805468542399455,DeepSeek-V4-Flash vs gpt-5.4,0.9801606956569863,Cold 0,0
json_004,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,73,273,cross-model agreement,0.9831929479834357,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9828612587189226,Cold 0,0
json_004,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,173,273,cross-model agreement,0.9803922098625815,gpt-4.1-mini vs gpt-5.4,0.9800028980483159,Cold 0,0
json_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,373,473,cross-model agreement,0.9810831550875762,DeepSeek-V4-Flash vs gpt-5.4,0.9806843204995231,Warm 1,1
json_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,373,573,cross-model agreement,0.983658910333861,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9833162946388715,Warm 1,1
json_004,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,473,573,cross-model agreement,0.9809327155422327,gpt-4.1-mini vs gpt-5.4,0.9805306285694526,Warm 1,1
json_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,673,773,cross-model agreement,0.9803934017434812,DeepSeek-V4-Flash vs gpt-5.4,0.9800131538179274,Warm 2,2
json_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,673,873,cross-model agreement,0.9830595941982156,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9827330002673085,Warm 2,2
json_004,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,773,873,cross-model agreement,0.9802375548465734,gpt-4.1-mini vs gpt-5.4,0.9798542000715675,Warm 2,2
json_005,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,74,174,cross-model agreement,0.9667408935688433,DeepSeek-V4-Flash vs gpt-5.4,0.966202361442511,Cold 0,0
json_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,74,274,cross-model agreement,0.9711464365849903,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9706828480625211,Cold 0,0
json_005,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,174,274,cross-model agreement,0.9664791599772836,gpt-4.1-mini vs gpt-5.4,0.9659362657743163,Cold 0,0
json_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,374,474,cross-model agreement,0.9682784983892897,DeepSeek-V4-Flash vs gpt-5.4,0.9677229179575372,Warm 1,1
json_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,374,574,cross-model agreement,0.9724929827162925,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9720146817376275,Warm 1,1
json_005,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,474,574,cross-model agreement,0.9680285810286661,gpt-4.1-mini vs gpt-5.4,0.9674685066924811,Warm 1,1
json_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,674,774,cross-model agreement,0.9666219611070882,DeepSeek-V4-Flash vs gpt-5.4,0.9661035438882661,Warm 2,2
json_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,674,874,cross-model agreement,0.9710422310970995,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9705960616108052,Warm 2,2
json_005,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,774,874,cross-model agreement,0.9663593147000835,gpt-4.1-mini vs gpt-5.4,0.9658366914060693,Warm 2,2
json_006,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,75,175,cross-model agreement,0.976603398643859,DeepSeek-V4-Flash vs gpt-5.4,0.9761999743023856,Cold 0,0
json_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,75,275,cross-model agreement,0.9797249697909515,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9793773980391538,Cold 0,0
json_006,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,175,275,cross-model agreement,0.9764175981006613,gpt-4.1-mini vs gpt-5.4,0.976010877239988,Cold 0,0
json_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,375,475,cross-model agreement,0.9773051312010252,DeepSeek-V4-Flash vs gpt-5.4,0.9768842944378625,Warm 1,1
json_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,375,575,cross-model agreement,0.9803382745840792,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9799756626369917,Warm 1,1
json_006,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,475,575,cross-model agreement,0.9771248210064959,gpt-4.1-mini vs gpt-5.4,0.9767005517277308,Warm 1,1
json_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,675,775,cross-model agreement,0.9763810668946786,DeepSeek-V4-Flash vs gpt-5.4,0.9759847042613565,Warm 2,2
json_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,675,875,cross-model agreement,0.9795305874150443,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9791891193693029,Warm 2,2
json_006,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,775,875,cross-model agreement,0.976193527903801,gpt-4.1-mini vs gpt-5.4,0.9757939239630352,Warm 2,2
json_007,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,76,176,cross-model agreement,0.9714142482920403,DeepSeek-V4-Flash vs gpt-5.4,0.9709707618541612,Cold 0,0
json_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,76,276,cross-model agreement,0.9751796783591372,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9747971051625068,Cold 0,0
json_007,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,176,276,cross-model agreement,0.9711880080087554,gpt-4.1-mini vs gpt-5.4,0.9707409024995032,Cold 0,0
json_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,376,476,cross-model agreement,0.9724548665148606,DeepSeek-V4-Flash vs gpt-5.4,0.9719908348881969,Warm 1,1
json_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,376,576,cross-model agreement,0.9760925989404363,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9756922629139292,Warm 1,1
json_007,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,476,576,cross-model agreement,0.9722367132455524,gpt-4.1-mini vs gpt-5.4,0.971768902983587,Warm 1,1
json_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,676,776,cross-model agreement,0.9710816517851777,DeepSeek-V4-Flash vs gpt-5.4,0.9706467091931472,Warm 2,2
json_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,676,876,cross-model agreement,0.9748877454123697,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9745125674353315,Warm 2,2
json_007,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,776,876,cross-model agreement,0.9708528291798258,gpt-4.1-mini vs gpt-5.4,0.9704143339176003,Warm 2,2
json_008,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,77,177,cross-model agreement,0.9792677253315064,DeepSeek-V4-Flash vs gpt-5.4,0.9788751871312759,Cold 0,0
json_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,77,277,cross-model agreement,0.9820809831987481,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9817437896566893,Cold 0,0
json_008,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,177,277,cross-model agreement,0.9791030655205454,gpt-4.1-mini vs gpt-5.4,0.9787073213960061,Cold 0,0
json_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,377,477,cross-model agreement,0.9798757719440139,DeepSeek-V4-Flash vs gpt-5.4,0.9794698633090376,Warm 1,1
json_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,377,577,cross-model agreement,0.9826096721294211,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9822609507188962,Warm 1,1
json_008,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,477,577,cross-model agreement,0.9797158706966697,gpt-4.1-mini vs gpt-5.4,0.9793066517466175,Warm 1,1
json_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,677,777,cross-model agreement,0.979221574637234,DeepSeek-V4-Flash vs gpt-5.4,0.9788400987272606,Warm 2,2
json_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,677,877,cross-model agreement,0.9820408479432854,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9817131938351173,Warm 2,2
json_008,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,777,877,cross-model agreement,0.979056553827225,gpt-4.1-mini vs gpt-5.4,0.9786719591343875,Warm 2,2
json_009,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,78,178,cross-model agreement,0.9654723408228661,DeepSeek-V4-Flash vs gpt-5.4,0.9649024613438596,Cold 0,0
json_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,78,278,cross-model agreement,0.970034584497339,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9695437867311867,Cold 0,0
json_009,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,178,278,cross-model agreement,0.965200879591718,gpt-4.1-mini vs gpt-5.4,0.9646263946867277,Cold 0,0
json_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,378,478,cross-model agreement,0.9669791294092486,DeepSeek-V4-Flash vs gpt-5.4,0.9663872807295231,Warm 1,1
json_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,378,578,cross-model agreement,0.9713551504052454,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9708453762519033,Warm 1,1
json_009,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,478,578,cross-model agreement,0.9667192247967221,gpt-4.1-mini vs gpt-5.4,0.9661226004726605,Warm 1,1
json_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,678,778,cross-model agreement,0.9653441449363265,DeepSeek-V4-Flash vs gpt-5.4,0.9647956405920327,Warm 2,2
