prompt_id,left_model,right_model,left_phase,right_phase,left_repetition,right_repetition,left_row_index,right_row_index,pair_type,cosine_similarity
factual_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,306,406,cross-model agreement,0.9437940472557177
factual_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,306,506,cross-model agreement,0.9509041330383874
factual_007,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,306,606,within-model repeat,0.7006207029620557
factual_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,306,706,cross-model agreement,0.645676867893597
factual_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,306,806,cross-model agreement,0.6490398182112838
factual_007,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,406,506,cross-model agreement,0.9433593056395904
factual_007,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,406,606,cross-model agreement,0.6467311701458003
factual_007,gpt-5.4,gpt-5.4,warm,warm,1,2,406,706,within-model repeat,0.7100011366584996
factual_007,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,406,806,cross-model agreement,0.64640071321865
factual_007,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,506,606,cross-model agreement,0.6490725030527187
factual_007,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,506,706,cross-model agreement,0.64537944855104
factual_007,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,506,806,within-model repeat,0.7009102035259229
factual_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,606,706,cross-model agreement,0.93776309323271
factual_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,606,806,cross-model agreement,0.945538091773459
factual_007,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,706,806,cross-model agreement,0.9372839292083215
factual_008,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,7,107,cross-model agreement,0.9623488465725951
factual_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,7,207,cross-model agreement,0.9672751135970952
factual_008,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,7,307,cold-to-warm consistency,0.826893416590419
factual_008,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,7,407,cross-model agreement,0.7909813599921441
factual_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,7,507,cross-model agreement,0.7935433313738489
factual_008,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,7,607,cold-to-warm consistency,0.849497909546581
factual_008,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,7,707,cross-model agreement,0.8125308995417414
factual_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,7,807,cross-model agreement,0.8156457368709376
factual_008,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,107,207,cross-model agreement,0.9618366047940182
factual_008,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,107,307,cross-model agreement,0.7908130526654431
factual_008,gpt-5.4,gpt-5.4,cold,warm,0,1,107,407,cold-to-warm consistency,0.8286150141128102
factual_008,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,107,507,cross-model agreement,0.7890013039116001
factual_008,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,107,607,cross-model agreement,0.8125477227137138
factual_008,gpt-5.4,gpt-5.4,cold,warm,0,2,107,707,cold-to-warm consistency,0.8510314248237187
factual_008,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,107,807,cross-model agreement,0.8109791078609289
factual_008,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,207,307,cross-model agreement,0.7937802043207838
factual_008,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,207,407,cross-model agreement,0.7894047929219844
factual_008,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,207,507,cold-to-warm consistency,0.8244789716351126
factual_008,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,207,607,cross-model agreement,0.8156220395396678
factual_008,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,207,707,cross-model agreement,0.8109387559041938
factual_008,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,207,807,cold-to-warm consistency,0.8473459769799722
factual_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,307,407,cross-model agreement,0.9639161595985262
factual_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,307,507,cross-model agreement,0.9686528303129044
factual_008,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,307,607,within-model repeat,0.8340559033162347
factual_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,307,707,cross-model agreement,0.7978576949494394
factual_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,307,807,cross-model agreement,0.8009375712128347
factual_008,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,407,507,cross-model agreement,0.963433696813902
factual_008,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,407,607,cross-model agreement,0.798044024458871
factual_008,gpt-5.4,gpt-5.4,warm,warm,1,2,407,707,within-model repeat,0.8357091222713047
factual_008,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,407,807,cross-model agreement,0.796526165002202
factual_008,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,507,607,cross-model agreement,0.8006752993629376
factual_008,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,507,707,cross-model agreement,0.7960794234771752
factual_008,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,507,807,within-model repeat,0.8317372561755898
factual_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,607,707,cross-model agreement,0.9621963606909809
factual_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,607,807,cross-model agreement,0.9671410011179878
factual_008,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,707,807,cross-model agreement,0.9616811818320431
factual_009,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,8,108,cross-model agreement,0.9584428572884593
factual_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,8,208,cross-model agreement,0.9636155838796326
factual_009,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,8,308,cold-to-warm consistency,0.7950674711159784
factual_009,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,8,408,cross-model agreement,0.7581394546935712
factual_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,8,508,cross-model agreement,0.7597354066839125
factual_009,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,8,608,cold-to-warm consistency,0.8211767337664809
factual_009,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,8,708,cross-model agreement,0.7820648674845972
factual_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,8,808,cross-model agreement,0.784537520001018
factual_009,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,108,208,cross-model agreement,0.9581156549875057
factual_009,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,108,308,cross-model agreement,0.7574965535145131
factual_009,gpt-5.4,gpt-5.4,cold,warm,0,1,108,408,cold-to-warm consistency,0.8014396448895917
factual_009,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,108,508,cross-model agreement,0.7572516583152369
factual_009,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,108,608,cross-model agreement,0.7822816478639116
factual_009,gpt-5.4,gpt-5.4,cold,warm,0,2,108,708,cold-to-warm consistency,0.8269405701194394
factual_009,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,108,808,cross-model agreement,0.7820099559155906
factual_009,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,208,308,cross-model agreement,0.7597216555792742
factual_009,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,208,408,cross-model agreement,0.7578806338654613
factual_009,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,208,508,cold-to-warm consistency,0.7952034176988462
factual_009,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,208,608,cross-model agreement,0.7845421641929596
factual_009,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,208,708,cross-model agreement,0.7817978787724481
factual_009,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,208,808,cold-to-warm consistency,0.8212998421010921
factual_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,308,408,cross-model agreement,0.9606065676619353
factual_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,308,508,cross-model agreement,0.9655443059532113
factual_009,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,308,608,within-model repeat,0.8019322235478665
factual_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,308,708,cross-model agreement,0.7638251875068537
factual_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,308,808,cross-model agreement,0.7662766899268663
factual_009,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,408,508,cross-model agreement,0.9602960079165186
factual_009,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,408,608,cross-model agreement,0.7646853641344554
factual_009,gpt-5.4,gpt-5.4,warm,warm,1,2,408,708,within-model repeat,0.808135408924326
factual_009,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,408,808,cross-model agreement,0.7644197834999084
factual_009,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,508,608,cross-model agreement,0.766295095855077
factual_009,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,508,708,cross-model agreement,0.7635782462889185
factual_009,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,508,808,within-model repeat,0.8020645959712543
factual_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,608,708,cross-model agreement,0.9577361413125731
factual_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,608,808,cross-model agreement,0.9629847927027297
factual_009,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,708,808,cross-model agreement,0.9574035127779259
factual_010,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,9,109,cross-model agreement,0.9741580473096701
factual_010,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,9,209,cross-model agreement,0.9776223906445368
factual_010,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,9,309,cold-to-warm consistency,0.8805532166224109
factual_010,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,9,409,cross-model agreement,0.8555432754760289
factual_010,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,9,509,cross-model agreement,0.8578729508270017
factual_010,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,9,609,cold-to-warm consistency,0.8969448499101342
factual_010,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,9,709,cross-model agreement,0.8714241107883274
factual_010,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,9,809,cross-model agreement,0.8740408665011551
factual_010,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,109,209,cross-model agreement,0.9738518980233721
factual_010,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,109,309,cross-model agreement,0.8554563967448661
factual_010,gpt-5.4,gpt-5.4,cold,warm,0,1,109,409,cold-to-warm consistency,0.8813753525713582
factual_010,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,109,509,cross-model agreement,0.8545268499122873
factual_010,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,109,609,cross-model agreement,0.8714325975717393
factual_010,gpt-5.4,gpt-5.4,cold,warm,0,2,109,709,cold-to-warm consistency,0.8976661887051297
factual_010,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,109,809,cross-model agreement,0.8706325339309376
factual_010,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,209,309,cross-model agreement,0.8579942398816501
factual_010,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,209,409,cross-model agreement,0.8547344624813775
factual_010,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,209,509,cold-to-warm consistency,0.8794087258385969
factual_010,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,209,609,cross-model agreement,0.8740290134476211
factual_010,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,209,709,cross-model agreement,0.8706122482218269
factual_010,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,209,809,cold-to-warm consistency,0.8959403977700298
factual_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,309,409,cross-model agreement,0.9749061387867342
factual_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,309,509,cross-model agreement,0.9782752892863569
factual_010,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,309,609,within-model repeat,0.885556962353687
factual_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,309,709,cross-model agreement,0.860403593922425
factual_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,309,809,cross-model agreement,0.8629966195708305
factual_010,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,409,509,cross-model agreement,0.9746116317244445
factual_010,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,409,609,cross-model agreement,0.8604993553885228
factual_010,gpt-5.4,gpt-5.4,warm,warm,1,2,409,709,within-model repeat,0.8863455857623299
factual_010,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,409,809,cross-model agreement,0.8597193528234183
factual_010,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,509,609,cross-model agreement,0.8628629217366197
factual_010,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,509,709,cross-model agreement,0.8594905028718715
factual_010,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,509,809,within-model repeat,0.8844591023657199
factual_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,609,709,cross-model agreement,0.9740863059830676
factual_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,609,809,cross-model agreement,0.9775597621234744
factual_010,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,709,809,cross-model agreement,0.9737790314127055
math_001,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,10,110,cross-model agreement,0.9439013641259479
math_001,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,10,210,cross-model agreement,0.9507825557740843
math_001,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,10,310,cold-to-warm consistency,0.737503970196056
math_001,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,10,410,cross-model agreement,0.6884637265644914
math_001,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,10,510,cross-model agreement,0.6901782182289081
math_001,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,10,610,cold-to-warm consistency,0.7699668735814923
math_001,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,10,710,cross-model agreement,0.7173435828617468
math_001,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,10,810,cross-model agreement,0.7202756675556053
math_001,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,110,210,cross-model agreement,0.9434654966391945
math_001,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,110,310,cross-model agreement,0.6875806115485266
math_001,gpt-5.4,gpt-5.4,cold,warm,0,1,110,410,cold-to-warm consistency,0.7467132402154191
math_001,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,110,510,cross-model agreement,0.6872854504526548
math_001,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,110,610,cross-model agreement,0.7176517846459878
math_001,gpt-5.4,gpt-5.4,cold,warm,0,2,110,710,cold-to-warm consistency,0.7784345159938981
math_001,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,110,810,cross-model agreement,0.7173125752698954
math_001,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,210,310,cross-model agreement,0.6901557796090682
math_001,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,210,410,cross-model agreement,0.6881458130985051
math_001,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,210,510,cold-to-warm consistency,0.7377372215735548
math_001,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,210,610,cross-model agreement,0.7202835175229666
math_001,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,210,710,cross-model agreement,0.7170123334786186
math_001,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,210,810,cold-to-warm consistency,0.7701817115486101
math_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,310,410,cross-model agreement,0.9477738139999066
math_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,310,510,cross-model agreement,0.9542469875207614
math_001,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,310,610,within-model repeat,0.7461583817948814
math_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,310,710,cross-model agreement,0.6953504333249294
math_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,310,810,cross-model agreement,0.698246962984212
math_001,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,410,510,cross-model agreement,0.9473669584939777
math_001,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,410,610,cross-model agreement,0.6965426640364706
math_001,gpt-5.4,gpt-5.4,warm,warm,1,2,410,710,within-model repeat,0.7551512745303885
math_001,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,410,810,cross-model agreement,0.6962134322174401
math_001,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,510,610,cross-model agreement,0.6982772748014565
math_001,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,510,710,cross-model agreement,0.6950519368396189
math_001,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,510,810,within-model repeat,0.7463862357798866
math_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,610,710,cross-model agreement,0.9426057697504042
math_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,610,810,cross-model agreement,0.949621222913769
math_001,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,710,810,cross-model agreement,0.9421602323436861
math_002,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,11,111,cross-model agreement,0.9658799508511614
math_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,11,211,cross-model agreement,0.9703125123254616
math_002,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,11,311,cold-to-warm consistency,0.8396885936143371
math_002,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,11,411,cross-model agreement,0.8083527435456755
math_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,11,511,cross-model agreement,0.8107705629411183
math_002,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,11,611,cold-to-warm consistency,0.8619008771872939
math_002,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,11,711,cross-model agreement,0.8290364971891918
math_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,11,811,cross-model agreement,0.8320419122671011
math_002,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,111,211,cross-model agreement,0.965610893518141
math_002,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,111,311,cross-model agreement,0.8079207308548859
math_002,gpt-5.4,gpt-5.4,cold,warm,0,1,111,411,cold-to-warm consistency,0.8431698322954374
math_002,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,111,511,cross-model agreement,0.8077064654931232
math_002,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,111,611,cross-model agreement,0.829166742111673
math_002,gpt-5.4,gpt-5.4,cold,warm,0,2,111,711,cold-to-warm consistency,0.8649981720491516
math_002,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,111,811,cross-model agreement,0.8289325113947564
math_002,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,211,311,cross-model agreement,0.8107597314520196
math_002,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,211,411,cross-model agreement,0.8081275672873567
math_002,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,211,511,cold-to-warm consistency,0.8397755898810686
math_002,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,211,611,cross-model agreement,0.8320451809544911
math_002,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,211,711,cross-model agreement,0.8288055592256139
math_002,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,211,811,cold-to-warm consistency,0.8619783332449331
math_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,311,411,cross-model agreement,0.9674962875008595
math_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,311,511,cross-model agreement,0.9717360987397202
math_002,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,311,611,within-model repeat,0.8455896903161992
math_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,311,711,cross-model agreement,0.8134707724125771
math_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,311,811,cross-model agreement,0.8164543167463182
math_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,411,511,cross-model agreement,0.9672397017565794
math_002,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,411,611,cross-model agreement,0.8140336206531589
math_002,gpt-5.4,gpt-5.4,warm,warm,1,2,411,711,within-model repeat,0.8489620188685922
math_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,411,811,cross-model agreement,0.8138036648808445
math_002,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,511,611,cross-model agreement,0.816468431807414
math_002,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,511,711,cross-model agreement,0.8132550351469298
math_002,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,511,811,within-model repeat,0.8456739757272468
math_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,611,711,cross-model agreement,0.9654050256744493
math_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,611,811,cross-model agreement,0.9698938941930899
math_002,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,711,811,cross-model agreement,0.9651323091027473
math_003,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,12,112,cross-model agreement,0.9465369312664156
math_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,12,212,cross-model agreement,0.9531415215431099
math_003,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,12,312,cold-to-warm consistency,0.7496383740664461
math_003,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,12,412,cross-model agreement,0.7026115019978444
math_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,12,512,cross-model agreement,0.7044993010838967
math_003,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,12,612,cold-to-warm consistency,0.7811178178153695
math_003,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,12,712,cross-model agreement,0.730802286203388
math_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,12,812,cross-model agreement,0.7338301742492279
math_003,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,112,212,cross-model agreement,0.9461207914109675
math_003,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,112,312,cross-model agreement,0.7017904448409651
math_003,gpt-5.4,gpt-5.4,cold,warm,0,1,112,412,cold-to-warm consistency,0.7580290373728493
math_003,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,112,512,cross-model agreement,0.7015026494164259
math_003,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,112,612,cross-model agreement,0.73108706190696
math_003,gpt-5.4,gpt-5.4,cold,warm,0,2,112,712,cold-to-warm consistency,0.7887980732134281
math_003,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,112,812,cross-model agreement,0.7307584325156489
math_003,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,212,312,cross-model agreement,0.7044784695164232
